,Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
840,01-13-2021_21-46-54,DASH/USD,25.0,133.109,132.781,0.061603648137992725,-0.12339635186200727,0.185,False,Kraken,Coinbase Pro
841,01-13-2021_21-47-05,DASH/USD,25.0,133.074,132.929,0.027240482738929137,-0.15775951726107085,0.185,False,Kraken,Coinbase Pro
842,01-13-2021_21-47-16,DASH/USD,25.0,133.32,132.96107437,0.067305286153613,-0.025194713846386996,0.0925,False,Binance US,Bittrex
843,01-13-2021_21-47-28,DASH/USD,25.0,133.37768737,133.3,0.014561537902600515,-0.1679384620973995,0.1825,False,Bittrex,Coinbase Pro
844,01-13-2021_21-47-39,DASH/USD,25.0,133.389,133.32,0.012932100847899156,-0.05225789915210084,0.06519,False,Kraken,Binance US
845,01-13-2021_21-47-49,DASH/USD,25.0,133.389,133.32,0.012932100847899156,-0.05225789915210084,0.06519,False,Kraken,Binance US
846,01-13-2021_21-47-59,DASH/USD,25.0,133.55,133.172,0.07076001497566722,-0.07923998502433277,0.15,False,Binance US,Coinbase Pro
847,01-13-2021_21-48-09,DASH/USD,25.0,133.588,133.43,0.029568524118930416,-0.1554314758810696,0.185,False,Kraken,Coinbase Pro
848,01-13-2021_21-48-18,DASH/USD,25.0,133.585,133.398,0.03499644421155291,-0.1500035557884471,0.185,False,Kraken,Coinbase Pro
849,01-13-2021_21-48-29,DASH/USD,25.0,133.583,133.354,0.042857249799747164,-0.14214275020025283,0.185,False,Kraken,Coinbase Pro
850,01-13-2021_21-48-40,DASH/USD,25.0,133.581,133.459,0.022832588466920014,-0.16216741153307998,0.185,False,Kraken,Coinbase Pro
851,01-13-2021_21-48-51,DASH/USD,25.0,133.579,133.336,0.045478705485142684,-0.1395212945148573,0.185,False,Kraken,Coinbase Pro
852,01-13-2021_21-49-02,DASH/USD,25.0,133.574,133.317,0.048100678275713266,-0.13689932172428673,0.185,False,Kraken,Coinbase Pro
853,01-13-2021_21-49-13,DASH/USD,25.0,133.548,133.233,0.05896756222481762,-0.1260324377751824,0.185,False,Kraken,Coinbase Pro
854,01-13-2021_21-49-24,DASH/USD,25.0,133.86,133.366,0.092260570745555,-0.05773942925444499,0.15,False,Binance US,Coinbase Pro
855,01-13-2021_21-49-34,DASH/USD,25.0,133.73,133.5127821,0.04060754879233906,-0.051892451207660936,0.0925,False,Binance US,Bittrex
856,01-13-2021_21-49-44,DASH/USD,25.0,133.76085034,133.52,0.0450151033332576,-0.1374848966667424,0.1825,False,Bittrex,Coinbase Pro
857,01-13-2021_21-49-55,DASH/USD,25.0,133.76085028,133.427,0.06239685963814568,-0.12010314036185432,0.1825,False,Bittrex,Coinbase Pro
858,01-13-2021_21-50-06,DASH/USD,25.0,133.67,133.41,0.04862721627889409,-0.1013727837211059,0.15,False,Binance US,Coinbase Pro
859,01-13-2021_21-50-17,DASH/USD,25.0,133.74,133.598,0.02654404067593762,-0.11345595932406237,0.13999999999999999,False,Binance US,Coinbase Pro
860,01-13-2021_21-50-29,DASH/USD,25.0,133.77,133.56,0.039246467817897875,-0.11075353218210213,0.15,False,Binance US,Coinbase Pro
861,01-13-2021_21-50-39,DASH/USD,25.0,133.78801496,133.64,0.027658486457898597,-0.1548415135421014,0.1825,False,Bittrex,Coinbase Pro
862,01-13-2021_21-50-50,DASH/USD,25.0,133.7880149,133.676,0.020931415284796872,-0.10656858471520313,0.1275,False,Bittrex,Kraken
863,01-13-2021_21-50-59,DASH/USD,25.0,134.11046814,133.698,0.07688962422556854,-0.05061037577443146,0.1275,False,Bittrex,Kraken
864,01-13-2021_21-51-09,DASH/USD,25.0,134.11046805,133.921,0.035319399886326826,-0.09218060011367318,0.1275,False,Bittrex,Kraken
865,01-13-2021_21-51-20,DASH/USD,25.0,134.19,133.921,0.05011550786198775,-0.04488449213801225,0.095,False,Binance US,Kraken
866,01-13-2021_21-51-30,DASH/USD,25.0,134.14,134.0,0.026092142537644695,-0.1239078574623553,0.15,False,Binance US,Coinbase Pro
867,01-13-2021_21-51-41,DASH/USD,25.0,134.11046791,134.0,0.020592708332459356,-0.16190729166754064,0.1825,False,Bittrex,Coinbase Pro
868,01-13-2021_21-51-51,DASH/USD,25.0,134.466,134.0,0.08663900168072378,-0.09836099831927622,0.185,False,Kraken,Coinbase Pro
869,01-13-2021_21-52-03,DASH/USD,25.0,134.459,134.245,0.03978908068630561,-0.1452109193136944,0.185,False,Kraken,Coinbase Pro
870,01-13-2021_21-52-15,DASH/USD,25.0,134.59256726,134.381,0.03929772354949461,-0.14320227645050537,0.1825,False,Bittrex,Coinbase Pro
871,01-13-2021_21-52-25,DASH/USD,25.0,134.575,134.296,0.051829834664684445,-0.13317016533531556,0.185,False,Kraken,Coinbase Pro
872,01-13-2021_21-52-35,DASH/USD,25.0,134.62382715,134.433,0.03543710538465743,-0.14706289461534255,0.1825,False,Bittrex,Coinbase Pro
873,01-13-2021_21-52-45,DASH/USD,25.0,134.60152837,134.41,0.0355732160547113,-0.14692678394528869,0.1825,False,Bittrex,Coinbase Pro
874,01-13-2021_21-52-56,DASH/USD,25.0,134.60152832,134.446,0.02888680424754369,-0.1536131957524563,0.1825,False,Bittrex,Coinbase Pro
875,01-13-2021_21-53-07,DASH/USD,25.0,134.7380157,134.56,0.03302996913587527,-0.029660030864124727,0.06269,False,Bittrex,Binance US
876,01-13-2021_21-53-17,DASH/USD,25.0,134.64355061,134.45,0.035937593951425734,-0.14656240604857426,0.1825,False,Bittrex,Coinbase Pro
877,01-13-2021_21-53-28,DASH/USD,25.0,134.575,134.353,0.04124094371168122,-0.14375905628831878,0.185,False,Kraken,Coinbase Pro
878,01-13-2021_21-53-37,DASH/USD,25.0,134.559,134.304,0.047376987046573525,-0.13762301295342647,0.185,False,Kraken,Coinbase Pro
879,01-13-2021_21-53-48,DASH/USD,25.0,134.76738896,134.579,0.03494705979202298,-0.14755294020797702,0.1825,False,Bittrex,Coinbase Pro
880,01-13-2021_21-53-59,DASH/USD,25.0,134.74,134.564,0.03265548463708181,-0.11734451536291818,0.15,False,Binance US,Coinbase Pro
881,01-13-2021_21-54-10,DASH/USD,25.0,134.75,134.61,0.02597402597402344,-0.05902597402597656,0.085,False,Binance US,Kraken
882,01-13-2021_21-54-21,DASH/USD,25.0,134.92,134.61,0.05744144678327414,-0.027558553216725866,0.085,False,Binance US,Kraken
883,01-13-2021_21-54-32,DASH/USD,25.0,134.9,134.61,0.053743513713860644,-0.04125648628613936,0.095,False,Binance US,Kraken
884,01-13-2021_21-54-42,DASH/USD,25.0,134.899,134.777,0.022609507854026736,-0.16239049214597326,0.185,False,Kraken,Coinbase Pro
885,01-13-2021_21-54-52,DASH/USD,25.0,134.96446542,134.899,0.01212641783085009,-0.11537358216914992,0.1275,False,Bittrex,Kraken
886,01-13-2021_21-55-03,DASH/USD,25.0,135.191,134.995,0.036245016310256964,-0.14875498368974305,0.185,False,Kraken,Coinbase Pro
887,01-13-2021_21-55-12,DASH/USD,25.0,135.205,134.991,0.0395695425465032,-0.1454304574534968,0.185,False,Kraken,Coinbase Pro
888,01-13-2021_21-55-24,DASH/USD,25.0,135.29,135.153,0.02531598787789202,-0.12468401212210797,0.15,False,Binance US,Coinbase Pro
889,01-13-2021_21-55-36,DASH/USD,25.0,135.24873117,135.177,0.013259120691834608,-0.1692408793081654,0.1825,False,Bittrex,Coinbase Pro
890,01-13-2021_21-55-47,DASH/USD,25.0,135.3063593,135.204,0.018912507240890112,-0.1635874927591099,0.1825,False,Bittrex,Coinbase Pro
891,01-13-2021_21-55-58,DASH/USD,25.0,135.30635923,135.187,0.02205351446141087,-0.16044647553858912,0.18249999,False,Bittrex,Coinbase Pro
892,01-13-2021_21-56-09,DASH/USD,25.0,135.36929418,135.204,0.030526527637094427,-0.15197347236290557,0.1825,False,Bittrex,Coinbase Pro
893,01-13-2021_21-56-18,DASH/USD,25.0,135.575,135.34,0.04333394799925968,-0.1416660520007403,0.185,False,Kraken,Coinbase Pro
894,01-13-2021_21-56-31,DASH/USD,25.0,135.65351787,135.455,0.036585462934738196,-0.1459145370652618,0.1825,False,Bittrex,Coinbase Pro
895,01-13-2021_21-56-42,DASH/USD,25.0,136.02,135.75,0.04962505513895203,-0.13537494486104795,0.185,False,Kraken,Coinbase Pro
896,01-13-2021_21-56-54,DASH/USD,25.0,136.281,135.95,0.060720129731954064,-0.12427987026804593,0.185,False,Kraken,Coinbase Pro
897,01-13-2021_21-57-06,DASH/USD,25.0,136.265,136.129,0.024951381499283692,-0.1600486185007163,0.185,False,Kraken,Coinbase Pro
898,01-13-2021_21-57-18,DASH/USD,25.0,136.359,136.142,0.039784686012660136,-0.14521531398733986,0.185,False,Kraken,Coinbase Pro
899,01-13-2021_21-57-30,DASH/USD,25.0,136.454,136.142,0.057162120568105705,-0.12783787943189429,0.185,False,Kraken,Coinbase Pro
900,01-13-2021_21-57-40,DASH/USD,25.0,136.50269985,136.363,0.025585547053925087,-0.15691445294607492,0.1825,False,Bittrex,Coinbase Pro
