,Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
438,01-13-2021_20-34-47,LTC/USD,25.0,140.848,140.69,0.02804441667613588,-0.09895558332386412,0.127,False,Bittrex,Kraken
439,01-13-2021_20-34-58,LTC/USD,25.0,140.99,140.69,0.0531952620753265,-0.0738047379246735,0.127,False,Bittrex,Kraken
440,01-13-2021_20-35-13,LTC/USD,25.0,140.99,140.74,0.044329385062770406,-0.1376706149372296,0.182,False,Bittrex,Coinbase Pro
441,01-13-2021_20-35-25,LTC/USD,25.0,140.99,140.67,0.05674161288034995,-0.12525838711965004,0.182,False,Bittrex,Coinbase Pro
442,01-13-2021_20-35-37,LTC/USD,25.0,140.899,140.71,0.03353465957884601,-0.093465340421154,0.127,False,Bittrex,Kraken
443,01-13-2021_20-35-49,LTC/USD,25.0,140.91,140.74,0.03016109573486401,-0.11983890426513599,0.15,False,Binance US,Coinbase Pro
444,01-13-2021_20-36-01,LTC/USD,25.0,140.95,140.81,0.024831500532101165,-0.12516849946789882,0.15,False,Binance US,Coinbase Pro
445,01-13-2021_20-36-13,LTC/USD,25.0,140.95,140.81,0.024831500532101165,-0.12516849946789882,0.15,False,Binance US,Coinbase Pro
446,01-13-2021_20-36-25,LTC/USD,25.0,140.889,140.74,0.026439253596803318,-0.15556074640319667,0.182,False,Bittrex,Coinbase Pro
447,01-13-2021_20-36-37,LTC/USD,25.0,140.889,140.73,0.028213700146927763,-0.15378629985307224,0.182,False,Bittrex,Coinbase Pro
448,01-13-2021_20-36-48,LTC/USD,25.0,140.93,140.83,0.01773930320016929,-0.07726069679983072,0.095,False,Binance US,Kraken
449,01-13-2021_20-37-00,LTC/USD,25.0,140.93,140.8,0.02306109416022058,-0.06893890583977942,0.092,False,Binance US,Bittrex
450,01-13-2021_20-37-12,LTC/USD,25.0,140.98,140.77,0.037239324726907996,-0.112760675273092,0.15,False,Binance US,Coinbase Pro
451,01-13-2021_20-37-24,LTC/USD,25.0,140.94,140.8,0.024833262381152684,-0.06716673761884731,0.092,False,Binance US,Bittrex
452,01-13-2021_20-37-35,LTC/USD,25.0,140.96,140.8,0.028376844494891564,-0.12162315550510844,0.15,False,Binance US,Coinbase Pro
453,01-13-2021_20-37-47,LTC/USD,25.0,141.0,140.84,0.02836879432624053,-0.09863120567375946,0.127,False,Bittrex,Kraken
454,01-13-2021_20-37-58,LTC/USD,25.0,141.859,140.84,0.17957972352829313,0.052579723528293126,0.127,True,Bittrex,Kraken
455,01-13-2021_20-38-10,LTC/USD,25.0,141.05,140.84,0.03722084367245798,-0.08977915632754202,0.127,False,Bittrex,Kraken
456,01-13-2021_20-38-21,LTC/USD,25.0,141.183,140.91,0.04834151420496734,-0.07865848579503266,0.127,False,Bittrex,Kraken
457,01-13-2021_20-38-33,LTC/USD,25.0,141.183,140.94,0.04302925989672889,-0.0839707401032711,0.127,False,Bittrex,Kraken
458,01-13-2021_20-38-44,LTC/USD,25.0,141.07,140.9,0.030126887360882454,-0.15187311263911754,0.182,False,Bittrex,Coinbase Pro
459,01-13-2021_20-38-58,LTC/USD,25.0,141.13,140.97,0.028342662793168816,-0.06665733720683119,0.095,False,Binance US,Kraken
460,01-13-2021_20-39-09,LTC/USD,25.0,141.2,141.0,0.035410764872519235,-0.10458923512748075,0.13999999999999999,False,Binance US,Coinbase Pro
461,01-13-2021_20-39-20,LTC/USD,25.0,141.407,141.11,0.05250800879730088,-0.07449199120269911,0.127,False,Bittrex,Kraken
462,01-13-2021_20-39-33,LTC/USD,25.0,141.64,141.34,0.05295114374470188,-0.04204885625529812,0.095,False,Binance US,Kraken
463,01-13-2021_20-39-43,LTC/USD,25.0,141.669,141.51,0.028058361391698292,-0.09894163860830171,0.127,False,Bittrex,Kraken
464,01-13-2021_20-39-55,LTC/USD,25.0,141.72,141.51,0.03704487722269404,-0.05795512277730596,0.095,False,Binance US,Kraken
465,01-13-2021_20-40-05,LTC/USD,25.0,141.765,141.6,0.029097450005289044,-0.09790254999471096,0.127,False,Bittrex,Kraken
466,01-13-2021_20-40-16,LTC/USD,25.0,141.764,141.6,0.028921305832230973,-0.09807869416776903,0.127,False,Bittrex,Kraken
467,01-13-2021_20-40-28,LTC/USD,25.0,141.889,141.78,0.019205153324078832,-0.16279484667592117,0.182,False,Bittrex,Coinbase Pro
468,01-13-2021_20-40-40,LTC/USD,25.0,141.883,141.74,0.025196817095776217,-0.10180318290422379,0.127,False,Bittrex,Kraken
469,01-13-2021_20-40-51,LTC/USD,25.0,141.85,141.69,0.028198801550933485,-0.09880119844906651,0.127,False,Bittrex,Kraken
470,01-13-2021_20-41-02,LTC/USD,25.0,141.92,141.74,0.031708004509579064,-0.09529199549042094,0.127,False,Bittrex,Kraken
471,01-13-2021_20-41-13,LTC/USD,25.0,141.919,141.74,0.0315320711109862,-0.0954679288890138,0.127,False,Bittrex,Kraken
472,01-13-2021_20-41-24,LTC/USD,25.0,141.919,141.78,0.024485798237024285,-0.10251420176297571,0.127,False,Bittrex,Kraken
473,01-13-2021_20-41-35,LTC/USD,25.0,141.919,141.86,0.01039325248909545,-0.05178674751090455,0.06218,False,Bittrex,Binance US
474,01-13-2021_20-41-46,LTC/USD,25.0,142.058,141.87,0.03308507792591551,-0.0939149220740845,0.127,False,Bittrex,Kraken
475,01-13-2021_20-41-56,LTC/USD,25.0,142.08,141.88,0.03519144144144444,-0.05980855855855556,0.095,False,Binance US,Kraken
476,01-13-2021_20-42-08,LTC/USD,25.0,142.13,141.93,0.03517906142263925,-0.059820938577360754,0.095,False,Binance US,Kraken
477,01-13-2021_20-42-19,LTC/USD,25.0,142.211,142.0,0.037092770601432505,-0.08990722939856749,0.127,False,Bittrex,Kraken
478,01-13-2021_20-42-31,LTC/USD,25.0,142.28,142.0,0.04919876300253043,-0.03580123699746958,0.085,False,Binance US,Kraken
479,01-13-2021_20-42-42,LTC/USD,25.0,142.23,142.02,0.036912043872597125,-0.11308795612740287,0.15,False,Binance US,Coinbase Pro
480,01-13-2021_20-42-53,LTC/USD,25.0,141.751,141.46,0.05132238926003993,-0.07567761073996007,0.127,False,Bittrex,Kraken
