,Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
659,01-13-2021_21-14-53,XTZ/USD,25.0,2.45819206,2.4537,0.04568459146353296,-0.13681540853646704,0.1825,False,Bittrex,Coinbase Pro
660,01-13-2021_21-15-04,XTZ/USD,25.0,2.4571,2.4537,0.03459362663302338,-0.11040637336697662,0.145,False,Binance US,Coinbase Pro
661,01-13-2021_21-15-14,XTZ/USD,25.0,2.45818048,2.4554,0.028277826044731186,-0.1542221739552688,0.1825,False,Bittrex,Coinbase Pro
662,01-13-2021_21-15-24,XTZ/USD,25.0,2.45818048,2.455,0.03234587559656836,-0.15015412440343162,0.1825,False,Bittrex,Coinbase Pro
663,01-13-2021_21-15-34,XTZ/USD,25.0,2.45818048,2.4546,0.036413925148405545,-0.14608607485159444,0.1825,False,Bittrex,Coinbase Pro
664,01-13-2021_21-15-44,XTZ/USD,25.0,2.45818048,2.4551,0.03132886320861133,-0.15117113679138866,0.1825,False,Bittrex,Coinbase Pro
665,01-13-2021_21-15-55,XTZ/USD,25.0,2.45818048,2.4539,0.04353301186412286,-0.13896698813587713,0.1825,False,Bittrex,Coinbase Pro
666,01-13-2021_21-16-06,XTZ/USD,25.0,2.4595,2.4561,0.03455986989225072,-0.11044013010774928,0.145,False,Binance US,Coinbase Pro
667,01-13-2021_21-16-17,XTZ/USD,25.0,2.4617,2.4565,0.05280903440711573,-0.09219096559288426,0.145,False,Binance US,Coinbase Pro
668,01-13-2021_21-16-27,XTZ/USD,25.0,2.4608,2.4565,0.04368498049414569,-0.10131501950585431,0.145,False,Binance US,Coinbase Pro
669,01-13-2021_21-16-38,XTZ/USD,25.0,2.46193314,2.4562,0.05821786858111271,-0.12428212141888728,0.18249999,False,Bittrex,Coinbase Pro
670,01-13-2021_21-16-48,XTZ/USD,25.0,2.45991318,2.4552,0.04789986124632235,-0.13460012875367766,0.18249999,False,Bittrex,Coinbase Pro
671,01-13-2021_21-16-58,XTZ/USD,25.0,2.45991318,2.455,0.0499324533071525,-0.1325675366928475,0.18249999,False,Bittrex,Coinbase Pro
672,01-13-2021_21-17-09,XTZ/USD,25.0,2.45991318,2.4551,0.04891615727673968,-0.13358383272326033,0.18249999,False,Bittrex,Coinbase Pro
673,01-13-2021_21-17-19,XTZ/USD,25.0,2.45991318,2.4552,0.04789986124632235,-0.13460012875367766,0.18249999,False,Bittrex,Coinbase Pro
674,01-13-2021_21-17-30,XTZ/USD,25.0,2.457285,2.4517,0.05682084088740165,-0.12567915911259836,0.1825,False,Bittrex,Coinbase Pro
675,01-13-2021_21-17-39,XTZ/USD,25.0,2.45565625,2.4505,0.052493605324444276,-0.13000638467555573,0.18249999,False,Bittrex,Coinbase Pro
676,01-13-2021_21-17-49,XTZ/USD,25.0,2.45565622,2.4495,0.06267387867508409,-0.11982612132491591,0.1825,False,Bittrex,Coinbase Pro
677,01-13-2021_21-17-59,XTZ/USD,25.0,2.4556562,2.45,0.05758338646916228,-0.12491661353083772,0.1825,False,Bittrex,Coinbase Pro
678,01-13-2021_21-18-08,XTZ/USD,25.0,2.4556562,2.4496,0.0616556177530036,-0.1208443822469964,0.1825,False,Bittrex,Coinbase Pro
679,01-13-2021_21-18-18,XTZ/USD,25.0,2.4543,2.45,0.04380067636393013,-0.10119932363606986,0.145,False,Binance US,Coinbase Pro
680,01-13-2021_21-18-28,XTZ/USD,25.0,2.455,2.4519,0.031568228105905094,-0.1234317718940949,0.155,False,Binance US,Coinbase Pro
681,01-13-2021_21-18-39,XTZ/USD,25.0,2.455,2.4514,0.03665987780040782,-0.10834012219959217,0.145,False,Binance US,Coinbase Pro
682,01-13-2021_21-18-49,XTZ/USD,25.0,2.4543,2.4493,0.05093101902782763,-0.09406898097217237,0.145,False,Binance US,Coinbase Pro
683,01-13-2021_21-18-59,XTZ/USD,25.0,2.4562,2.4496,0.0671769399885974,-0.07782306001140259,0.145,False,Binance US,Coinbase Pro
684,01-13-2021_21-19-09,XTZ/USD,25.0,2.4552,2.4501,0.05193059628543606,-0.09306940371456393,0.145,False,Binance US,Coinbase Pro
685,01-13-2021_21-19-19,XTZ/USD,25.0,2.4548,2.4491,0.058049535603715556,-0.08695046439628443,0.145,False,Binance US,Coinbase Pro
686,01-13-2021_21-19-29,XTZ/USD,25.0,2.4545,2.4504,0.04176003259319383,-0.10323996740680616,0.145,False,Binance US,Coinbase Pro
687,01-13-2021_21-19-40,XTZ/USD,25.0,2.4557,2.4505,0.052938062466916916,-0.09206193753308307,0.145,False,Binance US,Coinbase Pro
688,01-13-2021_21-19-51,XTZ/USD,25.0,2.4549,2.4488,0.06212065664589184,-0.08287934335410815,0.145,False,Binance US,Coinbase Pro
689,01-13-2021_21-20-01,XTZ/USD,25.0,2.4546,2.4506,0.040739835411064976,-0.10426016458893501,0.145,False,Binance US,Coinbase Pro
690,01-13-2021_21-20-12,XTZ/USD,25.0,2.4546,2.4506,0.040739835411064976,-0.10426016458893501,0.145,False,Binance US,Coinbase Pro
691,01-13-2021_21-20-23,XTZ/USD,25.0,2.45695556,2.452,0.050423785442826344,-0.13207621455717367,0.1825,False,Bittrex,Coinbase Pro
692,01-13-2021_21-20-34,XTZ/USD,25.0,2.45695556,2.4518,0.05245882428577532,-0.1300411757142247,0.1825,False,Bittrex,Coinbase Pro
693,01-13-2021_21-20-45,XTZ/USD,25.0,2.45695552,2.4509,0.06161609307441099,-0.12088390692558901,0.1825,False,Bittrex,Coinbase Pro
694,01-13-2021_21-20-56,XTZ/USD,25.0,2.45695551,2.4522,0.04838823882488467,-0.13411176117511533,0.1825,False,Bittrex,Coinbase Pro
695,01-13-2021_21-21-07,XTZ/USD,25.0,2.45695551,2.4522,0.04838823882488467,-0.13411176117511533,0.1825,False,Bittrex,Coinbase Pro
696,01-13-2021_21-21-16,XTZ/USD,25.0,2.45695551,2.452,0.050423277709247476,-0.1320767222907525,0.1825,False,Bittrex,Coinbase Pro
697,01-13-2021_21-21-25,XTZ/USD,25.0,2.45695551,2.4524,0.046353199940521866,-0.13614680005947813,0.1825,False,Bittrex,Coinbase Pro
698,01-13-2021_21-21-36,XTZ/USD,25.0,2.4569443,2.4522,0.04827439515010611,-0.13422559484989388,0.18249999,False,Bittrex,Coinbase Pro
699,01-13-2021_21-21-45,XTZ/USD,25.0,2.4569443,2.4526,0.04420429881133323,-0.13829569118866678,0.18249999,False,Bittrex,Coinbase Pro
700,01-13-2021_21-21-56,XTZ/USD,25.0,2.4569443,2.4527,0.043186774726637754,-0.13931321527336224,0.18249999,False,Bittrex,Coinbase Pro
701,01-13-2021_21-22-06,XTZ/USD,25.0,2.45694425,2.4524,0.04623883915965856,-0.13626116084034143,0.1825,False,Bittrex,Coinbase Pro
702,01-13-2021_21-22-17,XTZ/USD,25.0,2.45605729,2.4511,0.050459836789883215,-0.13204016321011677,0.1825,False,Bittrex,Coinbase Pro
703,01-13-2021_21-22-27,XTZ/USD,25.0,2.45605685,2.4514,0.047401691862302926,-0.13509830813769708,0.1825,False,Bittrex,Coinbase Pro
704,01-13-2021_21-22-38,XTZ/USD,25.0,2.45317317,2.4466,0.06698640438823765,-0.11551359561176235,0.1825,False,Bittrex,Coinbase Pro
705,01-13-2021_21-22-50,XTZ/USD,25.0,2.45208127,2.4473,0.04874705886073731,-0.14375294113926268,0.1925,False,Bittrex,Coinbase Pro
706,01-13-2021_21-23-02,XTZ/USD,25.0,2.45208127,2.4469,0.05282522711818618,-0.1296747728818138,0.1825,False,Bittrex,Coinbase Pro
707,01-13-2021_21-23-13,XTZ/USD,25.0,2.4518229,2.4469,0.05019632535449392,-0.13230367464550608,0.1825,False,Bittrex,Coinbase Pro
708,01-13-2021_21-23-24,XTZ/USD,25.0,2.45182289,2.4453,0.06651061569948714,-0.11598938430051285,0.1825,False,Bittrex,Coinbase Pro
709,01-13-2021_21-23-36,XTZ/USD,25.0,2.45034798,2.4457,0.04742163192674482,-0.13507836807325518,0.1825,False,Bittrex,Coinbase Pro
710,01-13-2021_21-23-46,XTZ/USD,25.0,2.4523,2.446,0.06422542103331538,-0.08077457896668461,0.145,False,Binance US,Coinbase Pro
711,01-13-2021_21-23-58,XTZ/USD,25.0,2.4522,2.4459,0.0642280401272324,-0.08077195987276758,0.145,False,Binance US,Coinbase Pro
712,01-13-2021_21-24-09,XTZ/USD,25.0,2.4501,2.4456,0.045916493204356215,-0.09908350679564377,0.145,False,Binance US,Coinbase Pro
713,01-13-2021_21-24-20,XTZ/USD,25.0,2.4511,2.4469,0.042837909510015725,-0.10216209048998426,0.145,False,Binance US,Coinbase Pro
714,01-13-2021_21-24-32,XTZ/USD,25.0,2.4512,2.4468,0.044875979112271126,-0.10012402088772887,0.145,False,Binance US,Coinbase Pro
715,01-13-2021_21-24-42,XTZ/USD,25.0,2.4512,2.4468,0.044875979112271126,-0.10012402088772887,0.145,False,Binance US,Coinbase Pro
716,01-13-2021_21-24-54,XTZ/USD,25.0,2.45,2.4439,0.062244897959183615,-0.08275510204081638,0.145,False,Binance US,Coinbase Pro
717,01-13-2021_21-25-04,XTZ/USD,25.0,2.44988451,2.4428,0.07229432623336067,-0.11020567376663933,0.1825,False,Bittrex,Coinbase Pro
718,01-13-2021_21-25-17,XTZ/USD,25.0,2.4487392,2.4455,0.03307007949233514,-0.14942992050766485,0.1825,False,Bittrex,Coinbase Pro
719,01-13-2021_21-25-27,XTZ/USD,25.0,2.44873919,2.4454,0.03409091108637174,-0.14840908891362825,0.1825,False,Bittrex,Coinbase Pro
720,01-13-2021_21-25-37,XTZ/USD,25.0,2.44873919,2.4454,0.03409091108637174,-0.14840908891362825,0.1825,False,Bittrex,Coinbase Pro
721,01-13-2021_21-25-47,XTZ/USD,25.0,2.44873919,2.4454,0.03409091108637174,-0.14840908891362825,0.1825,False,Bittrex,Coinbase Pro
722,01-13-2021_21-25-58,XTZ/USD,25.0,2.451,2.4454,0.05711954304365842,-0.08788045695634157,0.145,False,Binance US,Coinbase Pro
723,01-13-2021_21-26-09,XTZ/USD,25.0,2.4505,2.4442,0.06427259742909582,-0.08072740257090417,0.145,False,Binance US,Coinbase Pro
724,01-13-2021_21-26-19,XTZ/USD,25.0,2.44871334,2.4428,0.060371909437139014,-0.12212809056286097,0.1825,False,Bittrex,Coinbase Pro
725,01-13-2021_21-26-30,XTZ/USD,25.0,2.4481,2.4429,0.05310240594747268,-0.09189759405252731,0.145,False,Binance US,Coinbase Pro
726,01-13-2021_21-26-39,XTZ/USD,25.0,2.44756448,2.4426,0.05070836785472489,-0.13179163214527512,0.1825,False,Bittrex,Coinbase Pro
727,01-13-2021_21-26-50,XTZ/USD,25.0,2.44756448,2.4426,0.05070836785472489,-0.13179163214527512,0.1825,False,Bittrex,Coinbase Pro
728,01-13-2021_21-27-01,XTZ/USD,25.0,2.448,2.4424,0.05718954248365837,-0.08781045751634162,0.145,False,Binance US,Coinbase Pro
729,01-13-2021_21-27-11,XTZ/USD,25.0,2.4485,2.4432,0.05411476414131185,-0.09088523585868814,0.145,False,Binance US,Coinbase Pro
730,01-13-2021_21-27-21,XTZ/USD,25.0,2.449,2.4455,0.03572886892609062,-0.10927113107390937,0.145,False,Binance US,Coinbase Pro
731,01-13-2021_21-27-31,XTZ/USD,25.0,2.449,2.4455,0.03572886892609062,-0.10927113107390937,0.145,False,Binance US,Coinbase Pro
732,01-13-2021_21-27-41,XTZ/USD,25.0,2.4487,2.4444,0.043900845346512354,-0.10109915465348764,0.145,False,Binance US,Coinbase Pro
733,01-13-2021_21-27-51,XTZ/USD,25.0,2.44669735,2.4443,0.024495775907876934,-0.15800422409212306,0.1825,False,Bittrex,Coinbase Pro
734,01-13-2021_21-28-01,XTZ/USD,25.0,2.44622924,2.4448,0.014606562384155586,-0.1678934376158444,0.1825,False,Bittrex,Coinbase Pro
735,01-13-2021_21-28-10,XTZ/USD,25.0,2.4448,2.4419,0.02965477748691,-0.11534522251308998,0.145,False,Binance US,Coinbase Pro
736,01-13-2021_21-28-20,XTZ/USD,25.0,2.4493,2.4424,0.07042828563262878,-0.07457171436737121,0.145,False,Binance US,Coinbase Pro
737,01-13-2021_21-28-30,XTZ/USD,25.0,2.44693319,2.4424,0.046315016063026175,-0.1361849839369738,0.1825,False,Bittrex,Coinbase Pro
738,01-13-2021_21-28-40,XTZ/USD,25.0,2.4451,2.4423,0.028628685943316586,-0.11637131405668341,0.145,False,Binance US,Coinbase Pro
739,01-13-2021_21-28-50,XTZ/USD,25.0,2.4451,2.4425,0.026583779804508583,-0.1184162201954914,0.145,False,Binance US,Coinbase Pro
740,01-13-2021_21-29-00,XTZ/USD,25.0,2.4451,2.4427,0.02453887366570058,-0.12046112633429941,0.145,False,Binance US,Coinbase Pro
741,01-13-2021_21-29-09,XTZ/USD,25.0,2.4451,2.4427,0.02453887366570058,-0.12046112633429941,0.145,False,Binance US,Coinbase Pro
742,01-13-2021_21-29-20,XTZ/USD,25.0,2.4451,2.4426,0.02556132673510231,-0.11943867326489768,0.145,False,Binance US,Coinbase Pro
