,Date,Symbol,Investment,High,Low,Adjusted Spread,Adj. Spread after fees,Fees,Profitable,Sell exchange,Buy exchange
525,01-13-2021_20-51-11,BCH/USD,25.0,486.18,485.64,0.02776749352091923,-0.11223250647908076,0.13999999999999999,False,Binance US,Coinbase Pro
526,01-13-2021_20-51-21,BCH/USD,25.0,486.53,485.85,0.03494131913756346,-0.05005868086243655,0.085,False,Binance US,Kraken
527,01-13-2021_20-51-30,BCH/USD,25.0,486.53,485.85,0.03494131913756346,-0.05005868086243655,0.085,False,Binance US,Kraken
528,01-13-2021_20-51-40,BCH/USD,25.0,486.27,485.82,0.02313529520636625,-0.12686470479363374,0.15,False,Binance US,Coinbase Pro
529,01-13-2021_20-51-50,BCH/USD,25.0,486.38,485.77,0.03135408528311267,-0.10864591471688731,0.13999999999999999,False,Binance US,Coinbase Pro
530,01-13-2021_20-52-01,BCH/USD,25.0,486.049,484.97,0.055498519696571276,-0.12650148030342873,0.182,False,Bittrex,Coinbase Pro
531,01-13-2021_20-52-11,BCH/USD,25.0,485.611,485.4,0.010862604018443401,-0.17113739598155658,0.182,False,Bittrex,Coinbase Pro
532,01-13-2021_20-52-21,BCH/USD,25.0,486.16,485.73,0.022112061872634873,-0.12788793812736513,0.15,False,Binance US,Coinbase Pro
533,01-13-2021_20-52-31,BCH/USD,25.0,486.16,485.8,0.01851242389336914,-0.07648757610663086,0.095,False,Binance US,Kraken
534,01-13-2021_20-52-42,BCH/USD,25.0,486.16,485.8,0.01851242389336914,-0.07648757610663086,0.095,False,Binance US,Kraken
535,01-13-2021_20-52-52,BCH/USD,25.0,486.976,485.8,0.0603725850965955,-0.0666274149034045,0.127,False,Bittrex,Kraken
536,01-13-2021_20-53-02,BCH/USD,25.0,486.969,485.8,0.060014087139016174,-0.06698591286098382,0.127,False,Bittrex,Kraken
537,01-13-2021_20-53-13,BCH/USD,25.0,486.687,485.65,0.05326832235091725,-0.12873167764908275,0.182,False,Bittrex,Coinbase Pro
538,01-13-2021_20-53-23,BCH/USD,25.0,486.683,485.8,0.04535806674981361,-0.0816419332501864,0.127,False,Bittrex,Kraken
539,01-13-2021_20-53-33,BCH/USD,25.0,486.683,485.8,0.04535806674981361,-0.0816419332501864,0.127,False,Bittrex,Kraken
540,01-13-2021_20-53-43,BCH/USD,25.0,486.679,485.7,0.05028982142233305,-0.13171017857766695,0.182,False,Bittrex,Coinbase Pro
541,01-13-2021_20-53-53,BCH/USD,25.0,486.673,485.71,0.04946853431359569,-0.1325314656864043,0.182,False,Bittrex,Coinbase Pro
542,01-13-2021_20-54-03,BCH/USD,25.0,486.664,485.57,0.05619893807637272,-0.12580106192362728,0.182,False,Bittrex,Coinbase Pro
543,01-13-2021_20-54-15,BCH/USD,25.0,485.983,484.78,0.061884880746859015,-0.12011511925314097,0.182,False,Bittrex,Coinbase Pro
544,01-13-2021_20-54-26,BCH/USD,25.0,485.46,484.7,0.03913813702467716,-0.08786186297532284,0.127,False,Bittrex,Kraken
545,01-13-2021_20-54-38,BCH/USD,25.0,485.52,484.6,0.04737188993244146,-0.09262811006755853,0.13999999999999999,False,Binance US,Coinbase Pro
546,01-13-2021_20-54-48,BCH/USD,25.0,485.54,484.78,0.03913168842938006,-0.11086831157061994,0.15,False,Binance US,Coinbase Pro
547,01-13-2021_20-54-59,BCH/USD,25.0,485.54,484.85,0.03552745396877691,-0.11447254603122309,0.15,False,Binance US,Coinbase Pro
548,01-13-2021_20-55-10,BCH/USD,25.0,486.07,485.44,0.03240274034604046,-0.11759725965395953,0.15,False,Binance US,Coinbase Pro
549,01-13-2021_20-55-20,BCH/USD,25.0,485.63,485.18,0.0231657846508653,-0.1268342153491347,0.15,False,Binance US,Coinbase Pro
550,01-13-2021_20-55-31,BCH/USD,25.0,486.099,485.68,0.021549108309211844,-0.10545089169078815,0.127,False,Bittrex,Kraken
551,01-13-2021_20-55-42,BCH/USD,25.0,486.099,485.66,0.02257770536454326,-0.15942229463545673,0.182,False,Bittrex,Coinbase Pro
552,01-13-2021_20-55-53,BCH/USD,25.0,486.12,485.8,0.01645684193203289,-0.1685431580679671,0.185,False,Coinbase Pro,Kraken
553,01-13-2021_20-56-04,BCH/USD,25.0,486.098,485.53,0.029212216466640493,-0.1527877835333595,0.182,False,Bittrex,Coinbase Pro
554,01-13-2021_20-56-14,BCH/USD,25.0,486.097,485.78,0.01630333040524871,-0.11069666959475129,0.127,False,Bittrex,Kraken
555,01-13-2021_20-56-25,BCH/USD,25.0,486.097,485.71,0.019903434911139162,-0.10709656508886084,0.127,False,Bittrex,Kraken
556,01-13-2021_20-56-35,BCH/USD,25.0,486.21,485.73,0.024680693527486138,-0.16031930647251386,0.185,False,Coinbase Pro,Kraken
557,01-13-2021_20-56-46,BCH/USD,25.0,486.095,485.4,0.03574404180253088,-0.14625595819746912,0.182,False,Bittrex,Coinbase Pro
558,01-13-2021_20-56-58,BCH/USD,25.0,486.09,485.61,0.02468678639757871,-0.1023132136024213,0.127,False,Bittrex,Kraken
559,01-13-2021_20-57-09,BCH/USD,25.0,486.09,485.6,0.025201094447527838,-0.10179890555247216,0.127,False,Bittrex,Kraken
560,01-13-2021_20-57-21,BCH/USD,25.0,486.085,485.62,0.02391557032206173,-0.10308442967793827,0.127,False,Bittrex,Kraken
561,01-13-2021_20-57-31,BCH/USD,25.0,486.42,485.62,0.04111673039759937,-0.053883269602400634,0.095,False,Binance US,Kraken
562,01-13-2021_20-57-42,BCH/USD,25.0,486.685,485.62,0.054706843235357454,-0.07229315676464254,0.127,False,Bittrex,Kraken
563,01-13-2021_20-57-54,BCH/USD,25.0,486.674,485.62,0.05414301976271455,-0.07285698023728546,0.127,False,Bittrex,Kraken
564,01-13-2021_20-58-04,BCH/USD,25.0,486.669,485.62,0.053886727940344374,-0.07311327205965562,0.127,False,Bittrex,Kraken
565,01-13-2021_20-58-16,BCH/USD,25.0,486.661,485.62,0.05347665007058285,-0.07352334992941714,0.127,False,Bittrex,Kraken
